session_id,user_id,start_time,energy_kWh,ip_address,geo_location,cpu_usage_percent,packets_per_sec,end_time,amount_INR,anomaly_type
781abfce-e116-454f-b0b7-8e9e44182c67,1031,2025-06-04 09:11:29,60.5,106.17.42.66,"-69.050507,147.140847",36.75,91,2025-06-04 10:42:14.000,1119.25,none
94304d5c-ce28-446b-9462-7a79260cd36e,1015,2025-06-30 13:30:20,55.71,1.145.203.79,"65.6962135,162.290771",14.12,192,2025-06-30 14:53:53.900,1030.64,none
0b32cc55-b6e6-4439-af0b-b1914838d513,1028,2025-05-08 03:06:14,29.44,13.71.92.48,"59.791821,-134.634750",30.1,189,2025-05-08 03:50:23.600,544.64,none
d115ef4c-95f1-4f39-9811-649d94fb7e78,1043,2024-12-25 05:52:41,29.12,72.219.201.134,"22.615192,-11.722083",11.23,189,2024-12-25 06:36:21.800,0.0,payment_fraud
2f0e982f-a301-494d-80ef-ff5bbff433e2,1010,2025-03-25 04:57:42,34.55,109.249.250.79,"-73.9869265,-103.086407",17.3,104,2025-03-25 05:49:31.500,639.17,none
771359d1-8112-4437-a8f9-38bf3960bd6d,1025,2024-10-29 13:13:54,43.75,115.122.80.221,"28.5360245,36.062165",16.64,106,2024-10-29 14:19:31.500,809.38,none
c4b68fcd-a9f8-4a6e-b8b6-f27610fea613,1001,2025-03-22 03:00:05,31.49,157.228.238.28,"36.2158005,12.894545",24.45,131,2025-03-22 03:47:19.100,582.56,none
4da291cc-009a-45ad-a4ca-c27467b4f6db,1035,2024-11-13 12:36:28,7.47,220.227.221.88,"-5.924307,135.448151",38.81,83,2024-11-13 12:47:40.300,138.2,none
80ae6928-d9b6-4002-9404-0723cccfa280,1025,2024-10-29 00:01:38,74.71,218.135.29.164,"35.199043,106.001333",33.24,78,2024-10-29 01:53:41.900,1382.14,none
f7d5affc-df79-461d-857f-6bac8af00f00,1050,2025-04-08 19:25:25,32.36,194.215.244.117,"-21.6672805,-118.650660",14.19,181,2025-04-08 20:13:57.400,598.66,none
e7fdfba6-6661-44b4-a593-18230a3bfb1d,1038,2025-02-10 20:10:38,35.92,149.179.69.60,"-50.609930,-62.455501",39.02,180,2025-02-10 21:04:30.800,664.52,none
ba7261ba-c5bc-4971-b30f-b252b065397e,1013,2025-08-13 11:05:57,55.79,215.214.3.73,"53.849186,43.690801",36.8,72,2025-08-13 12:29:38.100,1032.12,none
0cdd6074-daf3-44af-a0ea-f3d9ca9b60c8,1038,2025-06-11 12:30:15,15.69,74.138.169.31,"-70.589028,74.031314",16.39,78,2025-06-11 12:53:47.100,290.26,none
e5765fcc-6db3-4ffa-97ea-4211137913bd,1031,2025-09-02 06:33:31,5.08,143.159.53.71,"-89.7422665,69.645291",23.07,152,2025-04-20 13:29:36.200,93.98,multi_user_conflict
9fa111b8-f9e3-4369-874b-7a17e4d30efe,1002,2025-01-06 08:56:16,55.85,211.238.108.120,"-58.113359,8.007492",12.56,108,2025-01-06 10:20:02.500,1033.23,none
bd63778a-b8ad-4f57-a1ed-143327912e08,1031,2025-03-28 03:16:46,17.4,11.154.86.197,"-48.8278635,138.531977",14.73,135,2025-03-28 03:42:52.000,321.9,none
645229ae-2279-454d-83cb-8eda48bcc7bc,1043,2024-12-18 00:16:32,9.27,66.94.198.236,"-82.333461,-19.673772",12.96,96,2024-12-18 00:30:26.300,171.5,none
18506076-faaa-4ece-9f0e-951c617df65b,1039,2025-03-19 05:19:45,52.35,142.171.135.36,"88.7366485,118.807742",12.16,117,2025-03-19 06:38:16.500,968.48,none
6cea79bf-56f3-46f4-8ee5-b41aa7e6e847,1000,2025-05-13 09:17:48,74.97,39.14.85.242,"-25.1159935,4.670979",36.31,154,2025-05-13 11:10:15.300,1386.94,none
1699f1be-a298-4708-8bbc-65784488fb48,1013,2025-07-27 11:23:11,46.67,84.36.162.70,"23.8322065,115.617825",28.85,168,2025-07-27 12:33:11.300,863.4,none
21c72976-58a5-4d21-8892-e9afce0c639f,1037,2024-11-22 20:42:03,54.29,143.87.191.55,"-37.1375725,-74.682508",15.61,94,2024-11-22 22:03:29.100,1004.36,multi_user_conflict
3e480134-1fdc-4571-88c0-6937b87bae87,1004,2025-02-18 20:51:42,71.35,102.70.143.206,"88.8265025,-112.305002",35.55,182,2025-06-12 01:07:25.500,1319.98,multi_user_conflict
66f1f007-52a2-4565-b638-9473f83d01b8,1043,2025-02-16 08:53:03,62.52,5.180.71.233,"86.3398875,-30.272861",39.22,65,2025-02-08 03:59:30.800,1156.62,multi_user_conflict
345227f9-cab9-4434-a7eb-ed4bc6b9c28f,1007,2024-10-30 01:26:34,51.05,110.95.244.52,"16.089641,28.937137",28.05,173,2024-10-30 02:43:08.500,944.42,none
8d602282-a043-49ee-b7de-b928dafc022e,1033,2025-10-21 05:40:13,49.78,52.170.20.133,"73.3800755,15.292509",19.68,116,2025-10-21 06:54:53.200,920.93,none
dfedebd8-c494-4b13-abc1-71714afd4a21,1011,2025-02-01 21:28:08,28.61,12.96.188.101,"14.343012,-99.417968",36.07,60,2025-02-01 22:11:02.900,529.28,none
057da399-77d2-4ab1-84d7-ab7fbed88899,1029,2025-06-01 05:51:07,13.54,140.40.252.98,"35.6343975,54.950448",35.48,52,2025-06-01 06:11:25.600,250.49,none
adf58ad5-87bf-4b92-8f7c-748ec7ba281d,1001,2025-09-27 23:09:49,49.92,7.192.225.128,"61.8366105,40.407180",32.3,190,2025-09-24 08:54:58.800,923.52,multi_user_conflict
30619af8-403a-4a1e-a629-e7feda855a01,1039,2025-07-01 03:58:36,10.3,51.11.163.193,"-49.8870155,-121.219962",16.92,108,2025-07-01 04:14:03.000,190.55,none
15fc4748-75b1-4bba-aea6-8ae2fb9a1aea,1020,2025-05-08 11:43:19,69.48,55.244.118.241,"1.800620,-46.561572",39.64,189,2025-05-08 13:27:32.200,1285.38,none
1a71f0a5-1d9e-48a1-ae29-4a5ec1a783d6,1002,2025-09-13 20:07:58,65.39,45.252.243.134,"-88.491188,155.161442",37.75,170,2025-09-13 21:46:03.100,1209.71,none
ba2b7b00-1092-4467-8758-d9be1f86f8d5,1000,2025-08-15 05:45:35,47.11,155.137.111.164,"20.724623,-157.028728",19.63,57,2025-08-15 06:56:14.900,871.54,none
4ab790d9-f64c-4ff0-a5a5-3739b24b6dfe,1012,2025-10-14 22:37:11,24.29,151.243.171.210,"16.914759,-136.765976",25.89,189,2025-10-14 23:13:37.100,449.36,none
3e69ca0b-0a05-486c-b85f-3ec3364d4bcd,1011,2025-04-09 16:18:55,8.06,213.174.160.141,"80.765529,-171.565963",16.88,59,2025-04-09 16:31:00.400,149.11,none
0f6882dc-bf2d-4815-b508-a34a8040bd66,1035,2025-10-15 18:12:00,6.97,18.100.253.68,"88.8318915,-71.795500",27.2,192,2025-10-15 18:22:27.300,128.94,none
26b61c50-0e75-4bd6-af23-255e7f914650,1010,2025-01-27 06:02:56,33.75,161.129.151.87,"88.139057,29.066478",24.46,159,2025-01-27 06:53:33.500,624.38,none
a1838b65-81b9-4da1-88e3-215fb2b21860,1050,2024-11-10 09:43:18,37.73,85.211.15.246,"-6.807843,-100.618324",35.12,199,2024-11-10 10:39:53.700,698.0,none
a44badc6-4333-4d53-8362-6c12d5b91bc4,1019,2025-05-24 00:42:35,51.31,102.66.210.209,"70.471828,52.075063",34.51,120,2025-05-24 01:59:32.900,949.24,none
5e280aab-31cd-4f3a-aec5-fe1478c4ab07,1014,2025-05-11 17:53:54,60.95,164.38.128.233,"-40.4145095,116.859822",18.61,149,2025-05-11 19:25:19.500,1127.58,none
46fdef18-39e3-4fa8-9668-5831ec53f4fe,1030,2025-03-22 02:54:02,44.13,129.102.113.218,"-89.3836185,159.319452",34.9,119,2025-03-22 04:00:13.700,816.41,none
0fbf986c-f707-48e9-8030-2780d40de22b,1043,2025-07-18 02:09:44,63.44,196.167.59.144,"-46.5848335,-95.744412",37.2,52,2025-07-18 03:44:53.600,1173.64,none
ce8e1635-fdba-48d1-81c9-3ce4d0cfb4cf,1042,2025-04-12 12:15:38,50.19,96.37.167.122,"-51.2580185,-87.122081",37.56,88,2025-04-12 13:30:55.100,928.52,none
2ee3540d-1121-45e4-9b5f-90951a1286fe,1042,2025-03-03 05:20:47,14.37,182.22.227.172,"41.0859445,-100.807844",18.09,131,2025-03-03 05:42:20.300,265.84,none
0e2e2eef-fbe8-4023-b5d3-a8d44b4e3926,1044,2025-07-16 11:49:21,55.43,163.27.172.208,"-20.9637495,133.707706",26.42,154,2025-07-16 13:12:29.700,1025.46,none
f6632648-63ac-412c-b437-69ab6f959a63,1020,2025-04-10 16:57:27,45.14,139.132.141.109,"31.9021775,-63.221485",24.94,55,2025-04-10 18:05:09.600,835.09,none
e01136da-1592-4572-b1c0-cb981c196174,1016,2025-06-12 13:10:51,61.91,88.153.223.96,"-22.4448555,-160.150029",24.41,88,2025-06-12 14:43:42.900,1145.34,none
04b437cf-2fb8-49c6-afd6-91609ef0b84e,1037,2025-03-14 22:08:18,37.14,70.115.136.9,"-28.230224,87.626700",20.79,188,2025-03-14 23:04:00.600,687.09,none
00ba4efc-ae83-40c3-9869-aa15c42de8a2,1028,2025-07-13 08:22:52,8.17,185.33.229.148,"13.537647,168.059331",39.88,128,2025-07-13 08:35:07.300,151.15,none
96acbe32-43ad-477e-adb6-319a15552cd4,1028,2025-09-10 14:26:15,10.65,172.202.246.155,"-80.695616,63.511339",36.98,75,2025-09-10 14:42:13.500,197.02,none
f6bb3c0f-18c9-4a8c-83bc-5e4655563c60,1033,2024-11-03 14:26:41,10.39,64.62.179.109,"-13.3592525,-23.380324",39.2,116,2024-11-03 14:42:16.100,192.22,none
e5651064-4523-4967-a1e8-06a329f2d3a5,1012,2025-02-21 20:52:39,55.13,52.6.80.48,"-79.1118165,159.876432",14.95,102,2025-02-21 22:15:20.700,1019.91,none
ce36eaa0-c0c1-4bad-a370-b84c4fe5b5ba,1041,2025-05-09 03:37:52,49.52,95.30.167.2,"26.8928635,-41.573908",10.69,120,2025-05-09 04:52:08.800,916.12,none
7fe749a4-0d0c-4015-809a-bffc4c7e53ea,1000,2025-06-28 17:50:56,28.28,188.165.233.72,"-88.8343535,65.093917",32.64,107,2025-06-28 18:33:21.200,523.18,none
9fceb71e-50f3-4d83-b72a-0dd4e6ea03d8,1030,2025-06-08 03:48:20,10.13,37.205.129.203,"-42.1562245,-11.965635",23.77,97,2025-06-08 04:03:31.700,187.4,none
6db4aee9-0b33-42bc-827a-cacc0fbf9be4,1020,2025-07-05 23:05:58,48.18,108.41.214.246,"15.7696825,-56.596986",16.08,72,2025-07-06 00:18:14.200,891.33,none
64f0378f-ab61-4fd0-97a6-1ec52d3ff591,1016,2025-02-15 09:50:08,50.37,62.35.158.178,"-87.4749475,-60.844734",33.03,180,2025-02-15 11:05:41.300,931.84,none
b1a04e41-db4f-45da-bcfc-4668ee19ef30,1047,2025-09-11 08:43:21,55.18,189.214.111.84,"-10.980928,-77.548549",28.76,56,2025-09-11 10:06:07.200,1020.83,multi_user_conflict
148888ca-7fb9-48db-bc70-da4dc2035342,1000,2024-12-03 18:34:11,18.29,62.2.146.249,"45.9584055,91.254326",36.54,178,2024-12-03 19:01:37.100,338.36,none
d617b85c-8107-4772-8260-2f5700f32a9a,1001,2025-02-03 03:27:35,54.95,197.25.24.154,"-89.793677,-6.998732",18.63,171,2025-02-03 04:50:00.500,1016.58,none
ea2fe7ec-fb65-4576-9c4f-c5ccd940cdcb,1004,2025-09-04 18:05:21,69.25,4.201.177.231,"-32.0681335,-98.094090",20.46,195,2025-09-04 19:49:13.500,1281.12,none
349c265b-b6c9-4f95-837e-23367b675d7f,1000,2025-04-28 00:15:25,52.63,191.193.96.8,"-14.296777,61.559713",19.11,133,2025-04-28 01:34:21.700,973.66,none
389a7ce2-383c-42cb-ad69-0efd40703f70,1007,2025-04-29 16:39:32,62.91,130.146.132.135,"-46.5161725,-115.375762",13.47,150,2025-04-29 18:13:53.900,1163.84,none
a2de0421-f1c6-4c31-b0f5-1645a3a16418,1030,2025-05-11 22:38:03,13.35,114.237.242.57,"89.0235355,-82.894074",20.17,161,2025-05-11 22:58:04.500,246.98,none
c5163652-4032-43f5-8f5f-a9511d5e427e,1033,2025-08-28 22:15:29,67.22,75.155.16.105,"-36.488984,63.418695",22.83,81,2025-08-28 23:56:18.800,1243.57,none
1d43fd58-e5b7-46a9-91de-88bdc8c9a952,1004,2025-04-09 18:35:40,65.19,151.66.150.55,"-3.6239215,-82.656019",18.95,148,2025-04-09 20:13:27.100,1206.01,none
9d8d4aa5-fe6c-4cee-bfba-ee3e294f5cfa,1036,2025-06-27 12:40:08,62.5,140.15.89.7,"10.1213325,-51.862162",10.94,80,2025-06-25 14:05:13.000,1156.25,multi_user_conflict
f84c146f-3f35-4b5e-9c69-ce42d4d92ab5,1021,2025-10-07 23:42:53,5.24,147.187.179.43,"-29.1233785,-72.783535",14.44,72,2025-10-07 23:50:44.600,96.94,none
89bad091-f95c-4cfd-aafe-cdad20dee28f,1034,2025-04-23 22:38:43,53.08,156.161.180.157,"58.208852,21.980453",28.96,64,2025-02-09 19:37:52.200,981.98,multi_user_conflict
bea83a7f-bcfa-4f84-927b-72b299ec9b70,1036,2025-05-23 16:17:49,25.95,34.246.50.71,"29.754849,66.070514",10.31,134,2025-05-23 16:56:44.500,480.08,none
017c7d69-f388-4be3-a5cd-dd6369210836,1021,2025-02-02 10:13:56,54.88,109.84.101.116,"-26.008571,-61.517547",29.85,59,2025-02-02 11:36:15.200,1015.28,none
35dacdf0-e476-4067-900e-ef211fd83ea7,1044,2025-02-28 08:17:28,20.77,73.161.34.74,"34.0019555,9.956015",20.4,187,2025-02-28 08:48:37.300,384.24,none
8ce57049-c3ab-4aff-89cc-48c2336ddb69,1001,2025-02-22 22:06:00,29.09,115.148.12.41,"-53.371505,163.045378",18.29,152,2025-02-22 22:49:38.100,538.16,none
de8bde6a-099d-4dc1-8b0a-9c23b0f573dd,1001,2025-04-13 00:41:32,42.33,150.23.13.241,"2.558220,54.440507",24.35,103,2025-04-13 01:45:01.700,783.1,multi_user_conflict
5577e2be-9711-4ce1-9a67-eea537ba00c7,1050,2025-06-17 03:28:36,58.38,132.32.30.225,"-9.501623,140.215779",35.12,81,2025-06-17 04:56:10.200,1080.03,none
fb723e92-084b-4403-9764-75783409858a,1013,2025-06-16 02:38:28,5.86,64.141.138.106,"33.5056295,-175.923645",12.91,76,2025-06-16 02:47:15.400,108.41,none
5a6f0b54-bf3d-4d68-bad4-d5fa53fa2e08,1003,2025-07-05 13:00:43,16.04,150.45.21.154,"-60.2716685,98.267333",32.05,64,2025-07-05 13:24:46.600,296.74,none
060b4422-4d28-451a-945d-4ce0de65a665,1039,2024-12-12 13:51:06,21.61,202.159.81.126,"43.345206,-34.862572",23.11,196,2024-12-12 14:23:30.900,399.78,none
c53e06c4-a570-4e53-8a21-0fdf387ac2d8,1033,2025-08-16 03:07:30,58.66,171.107.37.95,"-62.7589465,-6.178565",23.01,57,2025-08-16 04:35:29.400,1085.21,none
cab7f1e1-f8e4-43b9-b58b-e98aab4504f6,1048,2025-05-31 10:02:54,24.06,113.195.213.157,"20.4100765,-67.257541",37.53,117,2025-05-31 10:38:59.400,445.11,none
da6b15cc-1c2c-4414-bff1-d27df097c5e2,1048,2025-09-10 20:16:23,55.96,99.87.226.10,"3.294988,161.445272",13.87,111,2025-09-10 21:40:19.400,1035.26,none
c51a9008-fa55-4293-9a74-9e90f3867b6d,1014,2025-07-18 07:14:53,62.0,216.223.177.226,"28.0468655,157.179534",16.27,147,2025-07-18 08:47:53.000,1147.0,none
3cf86ae2-9755-4765-b3ed-1dd50ff60db9,1020,2024-12-26 00:26:59,42.32,18.195.32.224,"-86.2285095,-61.493679",22.46,99,2024-12-26 01:30:27.800,782.92,multi_user_conflict
8552a399-7512-41ef-913f-b276b07f08ac,1024,2025-06-11 10:22:07,44.18,9.133.87.58,"5.4978715,-37.909055",13.47,185,2025-07-26 00:08:48.200,817.33,multi_user_conflict
98e821fe-0741-44f9-80e2-e7bb0fd3ec29,1012,2025-01-10 12:12:14,35.69,112.33.186.128,"-84.383743,-77.015244",17.39,174,2025-01-10 13:05:46.100,660.26,none
3822df63-69c5-4cfb-a99e-e17e5bc68960,1050,2025-01-17 01:46:46,72.06,1.216.161.97,"23.4187845,-88.964554",23.29,68,2025-01-17 03:34:51.400,1333.11,none
4af9d4d5-d6d6-426e-b7a9-de883fa46451,1029,2025-02-13 01:45:33,26.61,53.105.204.46,"-55.999540,-63.819534",22.21,164,2025-02-13 02:25:27.900,492.28,none
01eeb8dd-ac9a-4512-92dd-56cc8aca14d9,1042,2025-07-26 13:11:01,58.88,72.36.135.170,"-45.1805805,-149.729986",99.631414332377,3536,2025-07-26 14:39:20.200,1089.28,dos_attack
45159e6d-50e5-4f1a-be9c-54b5470846e3,1045,2025-01-04 21:15:39,15.63,73.231.182.57,"58.6504035,81.495837",32.94,84,2025-01-04 21:39:05.700,289.16,none
20af271d-b46b-41af-bf5b-d8e10aa61a92,1034,2024-12-02 15:01:03,33.45,170.240.121.73,"-14.148203,131.842524",30.78,112,2024-12-02 15:51:13.500,618.83,multi_user_conflict
018babf3-6726-4666-a567-7fa16dc23021,1033,2025-06-13 14:49:11,36.82,211.184.54.185,"81.326830,93.816469",38.8,164,2025-06-13 15:44:24.800,681.17,none
b6925aba-3d70-43ec-b2de-3e5fcdc52c4d,1036,2025-08-07 09:30:49,49.7,31.140.49.66,"26.0838845,-124.019691",38.07,119,2025-08-07 10:45:22.000,919.45,none
a55bec90-a160-4577-88a7-3aa5676726fc,1006,2024-12-01 14:41:50,33.83,209.165.192.127,"33.9803925,158.431498",34.96,62,2024-12-01 15:32:34.700,625.86,none
d881a949-710a-4560-b1e9-5d6ca54e10f6,1036,2025-08-03 17:06:50,54.61,14.202.207.134,"73.581893,10.122761",32.67,166,2025-08-03 18:28:44.900,1010.28,none
954a8cd2-c03b-4e57-85e9-eccd2e84e38e,1008,2024-12-25 04:15:40,19.42,47.244.67.79,"-58.6359385,31.038663",35.24,185,2024-12-25 04:44:47.800,359.27,none
6e571344-948c-44e8-9b53-190588e53542,1011,2024-11-05 18:47:40,28.4,129.34.133.126,"-31.2690285,-95.962455",20.7,128,2024-11-05 19:30:16.000,525.4,none
34390a54-26db-432a-84a4-defdd5ed1701,1000,2025-04-16 14:33:50,38.55,65.21.54.193,"38.0240465,47.710953",18.3,140,2025-04-16 15:31:39.500,713.18,none
cea2c8e0-7ea2-4724-8fa5-8668d4745876,1045,2025-10-19 12:01:29,71.52,107.35.48.137,"-41.328957,-110.966216",17.64,53,2025-10-19 13:48:45.800,1323.12,none
f10790fa-e40e-4dc0-a209-a28dba349782,1027,2025-04-15 18:09:55,21.3,211.53.157.154,"52.0580345,13.087717",90.97480001700416,4944,2025-04-15 18:41:52.000,394.05,dos_attack
abcd038f-e3a4-4841-a56f-ce2a9f481599,1037,2025-05-19 12:27:02,9.58,187.186.210.144,"-71.8346485,-70.580920",33.51,154,2025-05-19 12:41:24.200,0.0,payment_fraud
20a3103b-adc1-45ae-a069-7a48109ff311,1016,2025-01-19 12:26:38,31.85,223.165.181.148,"-2.519864,166.497778",34.46,143,2025-01-19 13:14:24.500,589.22,none
4fe47214-0608-4412-b947-14a346caeb58,1043,2025-08-13 08:19:52,18.41,216.222.120.197,"-60.878210,100.040744",12.69,184,2025-08-13 08:47:28.900,340.58,none
63c8fe24-d223-467a-950a-6946a560dae0,1039,2024-12-04 16:49:20,23.2,29.8.62.252,"7.340339,128.907298",35.67,178,2024-12-04 17:24:08.000,429.2,none
2b2809f9-8afc-4efd-850c-c4b359b06c65,1004,2025-09-06 19:22:25,10.06,163.126.14.44,"-16.941826,63.153077",37.66,112,2025-09-06 19:37:30.400,186.11,none
6cc8ca81-3f6d-4f63-a7c8-f8f3114957b0,1000,2025-04-20 03:55:29,42.05,168.159.195.141,"47.579686,59.359422",26.51,105,2025-04-20 04:58:33.500,777.92,none
41d161e7-0655-43e8-80d1-6651e7342ae8,1026,2025-02-07 20:05:35,42.27,20.67.66.99,"7.5300595,-16.005660",29.36,98,2025-02-07 21:08:59.300,0.0,payment_fraud
6f1ae7b9-b744-4e2a-b31f-3be7d4096ff7,1050,2024-11-25 17:47:21,69.44,212.58.71.50,"36.2218215,-145.648289",19.42,52,2024-11-25 19:31:30.600,1284.64,none
c52d4f8a-5f58-4bf5-9a5c-aa1a3e49362c,1037,2025-02-15 10:37:03,18.48,206.174.88.124,"20.4190225,61.256249",31.04,127,2025-02-15 11:04:46.200,341.88,none
13399697-abe2-4bbb-b5ec-240cb3960ee3,1005,2025-09-09 11:12:42,54.43,28.187.109.41,"0.255987,-151.171880",31.33,113,2025-09-09 12:34:20.700,1006.96,none
5feccf08-0368-4e23-be1e-f705a6573961,1018,2025-04-20 01:26:01,30.11,136.78.140.40,"85.001434,-2.844250",14.41,103,2025-04-20 02:11:10.900,557.04,none
65cbf646-de4c-4f08-a8ec-67f6c9e17326,1022,2025-08-12 02:38:52,56.51,80.234.48.178,"-49.384870,-26.330550",12.09,164,2025-08-12 04:03:37.900,1045.44,none
233135cc-b28b-4603-8a2b-42d08ced029d,1004,2025-08-25 12:25:03,53.93,29.39.43.125,"-27.781065,34.953923",10.54,95,2025-08-25 13:45:56.700,997.7,none
c778f264-28d8-4103-993a-b9e424a01cb9,1001,2025-02-27 00:32:47,25.95,207.44.2.119,"-63.095785,30.086331",36.55,166,2025-02-27 01:11:42.500,480.08,none
a7ffa554-48df-497d-ab5c-1649de5a6941,1017,2025-07-16 10:18:09,68.78,45.18.43.99,"-3.232888,-170.654092",10.35,182,2025-07-16 12:01:19.200,1272.43,none
66860ea9-4033-4444-a8e9-bfa10dbc4449,1041,2025-09-11 16:13:07,58.93,116.106.36.92,"-83.116389,-42.666962",15.22,91,2025-09-11 17:41:30.700,1090.2,none
0c681af4-6390-4c2c-9dc8-3d92f8de9ee9,1048,2025-05-22 18:31:07,17.94,43.9.213.67,"0.1392435,111.682390",12.9,149,2025-05-22 18:58:01.600,331.89,none
aaff88f2-e2b8-4f15-9d5d-02474661226c,1041,2025-06-06 09:38:22,8.9,41.102.254.192,"53.322234,-61.399386",10.47,82,2025-06-06 09:51:43.000,164.65,none
c91f9096-a165-4739-9b6f-784cc4c2faaa,1033,2025-01-07 09:16:50,28.71,38.74.253.184,"6.4488835,75.519090",16.27,122,2025-01-07 09:59:53.900,531.14,none
62368c98-de7c-42a2-86f3-7099e68d6561,1036,2025-06-21 01:25:03,62.2,66.0.193.228,"89.0619415,-113.653988",23.64,94,2025-06-21 02:58:21.000,1150.7,none
820bfd3e-daff-4a44-9fd3-548cd68ad738,1008,2025-03-11 13:49:02,39.47,56.94.56.161,"-56.7458065,59.501938",35.21,176,2025-03-11 14:48:14.300,730.2,none
f19a11b5-a2e5-447c-a81d-9b3603e5b907,1033,2025-06-12 16:56:55,5.06,61.196.180.121,"16.866685,-88.682072",23.52,99,2025-06-12 17:04:30.400,93.61,multi_user_conflict
61caa5fd-92eb-4eec-a8dd-b338b7e5d954,1009,2024-12-26 08:20:47,27.6,114.199.245.167,"76.1683855,129.387364",39.7,118,2024-12-26 09:02:11.000,510.6,none
9316d5c0-d922-4066-8fbe-9c227f5d0b64,1033,2025-06-25 01:38:36,37.47,106.201.114.29,"40.6562025,1.053714",31.43,155,2025-06-25 02:34:48.300,693.2,none
fa021ba9-87fd-47e4-a027-8a8082089fcc,1022,2024-10-31 18:56:09,69.93,8.192.6.48,"45.0991875,-174.190123",34.29,61,2024-10-31 20:41:02.700,1293.71,none
ebe375dd-0d7b-48ca-85bb-d81143c93b88,1020,2024-11-09 15:29:15,13.85,146.12.183.144,"-57.637020,25.953792",37.36,60,2024-11-09 15:50:01.500,256.22,none
11e24355-d95e-4203-adc3-aa475f0a194c,1033,2025-02-15 16:22:40,69.01,75.245.204.141,"-83.031059,142.972802",39.21,177,2025-02-15 18:06:10.900,1276.69,none
45eeb77c-7596-4f74-b66e-e58f6267cc7f,1038,2025-02-06 10:37:22,51.59,34.105.82.42,"33.1563765,9.791684",25.3,165,2025-02-06 11:54:45.100,954.42,multi_user_conflict
158f30bb-a615-4b32-b172-bc7205cc8b03,1044,2025-02-27 21:19:32,30.46,22.100.237.20,"-62.287724,175.234859",25.74,191,2025-02-27 22:05:13.400,563.51,none
ba1d666b-cee9-4590-9219-522412436aab,1032,2025-06-08 07:50:01,54.0,130.13.78.169,"-61.623105,121.145813",31.21,72,2025-06-08 09:11:01.000,999.0,none
b367bcb9-0f66-43c0-a217-52a5e57611cb,1048,2025-05-11 15:19:01,67.9,189.19.169.231,"-62.422209,42.615510",24.88,162,2025-05-11 17:00:52.000,0.0,payment_fraud
ba87eb39-f511-451b-9aa4-c4135820b0d3,1000,2025-05-28 08:46:54,11.76,95.179.62.135,"78.9033825,-140.448980",12.67,152,2025-05-28 09:04:32.400,217.56,none
206691f3-e107-4d42-8fdb-41c30d69cad2,1016,2025-01-21 03:08:53,22.38,32.165.201.101,"-7.6139495,-4.441129",32.01,154,2025-01-21 03:42:27.200,414.03,none
a2254cef-99d4-46b6-b189-96a4b7a02c3f,1020,2025-09-08 06:55:16,38.3,23.195.24.15,"17.9153425,-146.780291",32.41,86,2025-09-08 07:52:43.000,708.55,none
55490cb4-e42f-4f6a-9e08-a8af01ad8c2c,1020,2025-05-03 12:38:51,46.05,220.23.18.33,"-73.7800615,-61.903769",37.73,187,2025-05-03 13:47:55.500,0.0,payment_fraud
8205dc9a-80cb-4558-8a79-c20ef6515992,1031,2025-02-14 19:23:15,68.24,173.45.12.31,"-39.2718375,-67.269595",11.25,70,2025-02-14 21:05:36.600,1262.44,none
f8f9aa3b-3c46-47bd-bb96-cdc339a694c8,1030,2025-06-05 21:37:29,39.42,115.158.172.179,"-19.520106,-151.051205",24.35,199,2025-06-05 22:36:36.800,729.27,none
6b114751-9a9e-4a0c-9f7f-6aac9b91a81a,1021,2025-01-21 10:29:29,27.12,214.181.121.89,"45.683951,-145.601236",25.86,52,2025-01-21 11:10:09.800,501.72,none
b66d7683-a964-4b9d-89e7-7c822e8a9500,1010,2025-02-19 12:51:34,26.58,159.232.36.141,"-5.427342,61.874338",24.66,148,2025-02-19 13:31:26.200,491.73,none
c87ef24b-628a-433e-b8c9-56a18b98aab2,1020,2024-12-31 08:00:16,18.11,101.205.197.194,"-8.0149985,-138.022015",10.15,125,2024-12-31 08:27:25.900,335.04,none
ddc281f5-b72e-4400-8032-4374c90e2da1,1015,2025-08-23 13:24:50,9.44,90.64.87.118,"-9.158090,137.287230",12.7,132,2025-08-23 13:38:59.600,174.64,none
49172441-239f-44df-9027-b55aa013e556,1046,2025-06-21 08:38:14,55.81,208.32.120.82,"86.399457,70.965216",23.22,83,2025-06-21 10:01:56.900,1032.49,none
450ec7a9-5318-4349-b03c-a295b59cf778,1025,2025-01-23 19:56:54,52.46,178.171.228.154,"-13.234542,-172.428159",11.6,177,2025-01-23 21:15:35.400,970.51,none
f05d410f-0213-4df0-9d7b-50d347e34529,1035,2025-05-11 12:35:00,40.04,102.92.168.53,"4.5438195,17.925866",22.24,148,2025-05-11 13:35:03.600,740.74,multi_user_conflict
c36eb5fd-4204-418d-b070-e6f1388e95e1,1025,2025-05-24 19:16:40,55.28,131.34.179.166,"-89.1294395,147.984795",95.0365238587056,4400,2025-05-24 20:39:35.200,1022.68,dos_attack
16ca53e6-eee4-48f2-b4b2-fea5b8cb5ab3,1014,2025-03-14 05:43:04,18.15,55.75.30.96,"-32.4374315,33.903273",28.27,107,2025-06-19 09:19:07.500,335.78,multi_user_conflict
